corridor_key,origin,destination,origin_lat,origin_lon,destination_lat,destination_lon,priority_score,priority_tier,robust_or_strong_share_pct,products,avg_distance_km,min_distance_km,max_distance_km,avg_break_even_bif_tkm,spatial_priority_score,spatial_tier,scenarios_active,scenario_presence_pct,total_flow_units,avg_flow_units,products,total_margin_bif,avg_margin_bif,max_capacity_utilization_pct,avg_capacity_utilization_pct,flow_persistence_score,geometry_type,route_observations,robust_routes,strong_or_better,avg_robustness_pct,avg_min_net_margin_bif_kg,max_min_net_margin_bif_kg,breadth_score,robust_score,margin_score,distance_score,flow_500_bif_tkm,products_500_bif_tkm,margin_500_bif,utilization_500_pct,flow_750_bif_tkm,products_750_bif_tkm,margin_750_bif,utilization_750_pct,flow_811.33_bif_tkm,products_811.33_bif_tkm,margin_811.33_bif,utilization_811.33_pct,flow_1000_bif_tkm,products_1000_bif_tkm,margin_1000_bif,utilization_1000_pct,flow_1250_bif_tkm,products_1250_bif_tkm,margin_1250_bif,utilization_1250_pct,flow_1500_bif_tkm,products_1500_bif_tkm,margin_1500_bif,utilization_1500_pct,priority_score_component,flow_persistence_component,robustness_component,breadth_component
Buhiga — Gasorwe,Buhiga,Gasorwe,-3.03,30.17,-2.85,30.22,89.61298553565295,A — stratégique,90.0,10,23.514948,23.514948,23.514948,15932.078608041144,76.65917682437717,B — prioritaire,2,33.333333333333336,2.0,0.3333333333333333,10,263.5938930000002,43.93231550000004,33.33333333333333,11.111111111111109,33.333333333333336,straight_line_market_connector,10,9,9,91.66666666666666,339.3695779999999,758.2075779999996,1.0,0.9,0.7451402823650181,0.9210179888352592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,134.7363150000001,33.33333333333333,1.0,1.0,128.8575780000001,33.33333333333333,89.61298553565295,33.333333333333336,90.0,100.0
Jene — Marangara,Jene,Marangara,-2.85,29.61,-2.74,29.99,84.6448154469362,A — stratégique,80.0,10,66.20031200000001,66.20031200000001,66.20031200000001,9363.415084811078,76.59016695112129,B — prioritaire,3,50.0,3.0,0.5,10,2818.079064,469.679844,33.33333333333333,16.666666666666664,50.0,straight_line_market_connector,10,7,8,80.0,520.560532,3650.699532,1.0,0.8,0.799689021241526,0.765103502210568,0.0,0.0,0.0,0.0,1.0,1.0,955.909766,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,939.359688,33.33333333333333,1.0,1.0,922.80961,33.33333333333333,0.0,0.0,0.0,0.0,84.6448154469362,50.0,80.0,100.0
Bandaga — Mabayi,Bandaga,Mabayi,-3.07,29.61,-2.72,29.24,94.12101868742566,A — stratégique,100.0,10,103.270903,103.270903,103.270903,11824.67630790446,76.52112507600822,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,386.75364549999983,64.45894091666663,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,10,10,100.0,1066.2386454999998,2084.6836455,1.0,1.0,0.8912020399716242,0.6296977887993178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,386.75364549999983,33.33333333333333,94.12101868742566,16.666666666666668,100.0,100.0
Gihamagara — Kamenge,Gihamagara,Kamenge,-3.62,30.02,-3.35,29.38,94.02807045436003,A — stratégique,100.0,10,107.527404,107.527404,107.527404,11661.743456579685,76.47929837112868,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,163.30259599999994,27.217099333333323,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,9,10,98.33333333333334,1092.6658939999998,5942.878893999999,1.0,1.0,0.8943283721270232,0.6141503011819583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,163.30259599999994,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.02807045436003,16.666666666666668,100.0,100.0
Biyorwa — Matana,Biyorwa,Matana,-3.46,30.09,-3.77,29.69,83.8026659045306,A — stratégique,80.0,10,72.980186,72.980186,72.980186,7149.926967848505,76.21119965703878,B — prioritaire,3,50.0,3.0,0.5,10,612.0736729144156,102.01227881906927,33.33333333333333,16.666666666666664,50.0,straight_line_market_connector,10,8,8,91.66666666666666,412.3327210000001,1453.029721,1.0,0.8,0.7699637809705088,0.7403390285120401,1.0,1.0,217.67990700000007,33.33333333333333,1.0,1.0,199.43486050000007,33.33333333333333,1.0,1.0,194.95890541441548,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.8026659045306,50.0,80.0,100.0
Buhiga — Buyengero,Buhiga,Buyengero,-3.03,30.17,-3.81,29.54,93.35044729316706,A — stratégique,100.0,10,138.76037100000002,138.76037100000002,138.76037100000002,10940.29216742293,76.17436794859185,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,712.869629,118.81160483333333,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,9,10,98.33333333333334,1309.9384435,7804.5394435,1.0,1.0,0.9174886863571606,0.5000673566023848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,712.869629,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.35044729316706,16.666666666666668,100.0,100.0
Jene — Masanganzira,Jene,Masanganzira,-2.85,29.61,-2.81,30.1,83.68983072245688,A — stratégique,80.0,10,70.428094,70.428094,70.428094,6900.144138502454,76.1604238251056,B — prioritaire,3,50.0,3.0,0.5,10,4318.683309024076,719.7805515040127,33.33333333333333,16.666666666666664,50.0,straight_line_market_connector,10,7,8,85.0,380.3218589999998,1529.7778589999984,1.0,0.8,0.7596610786686002,0.749660914908487,1.0,1.0,1470.345953,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1448.4194970240765,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1399.917859,33.33333333333333,83.68983072245688,50.0,80.0,100.0
Giharo — Muyange,Giharo,Muyange,-3.78,30.23,-4.31,29.69,88.39937163831804,A — stratégique,90.0,10,105.889437,105.889437,105.889437,7978.453979314292,76.11305057057646,B — prioritaire,2,33.333333333333336,2.0,0.3333333333333333,10,430.3315288504092,71.7219214750682,33.33333333333333,11.111111111111109,33.333333333333336,straight_line_market_connector,10,9,9,91.66666666666666,685.9998445,2605.6658445,1.0,0.9,0.8349019752380876,0.6201332133556295,0.0,0.0,0.0,0.0,1.0,1.0,218.41292224999995,33.33333333333333,1.0,1.0,211.91860660040925,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.39937163831804,33.333333333333336,90.0,100.0
Bubanza — Rugombo,Bubanza,Rugombo,-3.08,29.39,-2.81,29.08,88.15057124547597,A — stratégique,90.0,10,58.795460000000006,58.79546,58.79546,6891.637551606873,76.00109039379753,B — prioritaire,2,33.333333333333336,2.0,0.3333333333333333,10,3529.5056750000003,588.2509458333334,33.33333333333333,11.111111111111109,33.333333333333336,straight_line_market_connector,10,9,9,90.0,317.0038099999998,1713.30681,1.0,0.9,0.7364531628975075,0.7921507987525822,1.0,1.0,1772.10227,33.33333333333333,1.0,1.0,1757.403405,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.15057124547597,33.333333333333336,90.0,100.0
Bandaga — Kanyosha,Bandaga,Kanyosha,-3.07,29.61,-3.43,29.36,92.96038813849982,A — stratégique,100.0,10,76.676642,76.676642,76.676642,7531.628732515438,75.99884132899159,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,689.5641974999999,114.92736624999998,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,10,10,100.0,462.485037,1291.235037,1.0,1.0,0.7846008136587831,0.7268371865324155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,689.5641974999999,33.33333333333333,0.0,0.0,0.0,0.0,92.96038813849982,16.666666666666668,100.0,100.0
Buhiga — Burambi,Buhiga,Burambi,-3.03,30.17,-3.75,29.42,90.80338703042948,A — stratégique,100.0,10,160.74142999999998,160.74142999999998,160.74142999999998,5615.9323703913815,75.02819083035993,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,375.3854787825272,62.56424646375453,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,10,10,100.0,661.600855,2954.537855000001,1.0,1.0,0.8302801771941974,0.4197783486545542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,375.3854787825272,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.80338703042948,16.666666666666668,100.0,100.0
Busoni — Kinama,Busoni,Kinama,-2.53,30.22,-3.3,29.52,75.91154972464213,B — prioritaire,70.0,10,146.824991,146.824991,146.824991,3639.142058588648,74.82686404275563,B — prioritaire,4,66.66666666666667,4.0,0.6666666666666666,10,1966.0862837500003,327.68104729166674,33.33333333333333,22.222222222222218,66.66666666666667,straight_line_market_connector,10,6,7,70.0,314.0795134999998,1696.4325134999983,1.0,0.7,0.735272405385574,0.4706101616930661,1.0,1.0,555.7575045000001,33.33333333333333,1.0,1.0,519.0512567500001,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,482.34500900000006,33.33333333333333,0.0,0.0,0.0,0.0,1.0,1.0,408.9325135,33.33333333333333,75.91154972464213,66.66666666666667,70.0,100.0
Gitega — Rusaka,Gitega,Rusaka,-3.64,30.04,-3.44,29.63,87.4655220476199,A — stratégique,88.88888888888889,9,68.620469,68.620469,68.620469,14675.731166389369,74.47059603254007,B — prioritaire,2,33.333333333333336,2.0,0.3333333333333333,9,112.26394474999987,18.710657458333312,33.33333333333333,11.111111111111109,33.333333333333336,straight_line_market_connector,9,8,8,94.44444444444444,904.1248520555556,4897.0692965,0.9,0.8888888888888888,0.8701443386068036,0.7562635275483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.70953099999993,33.33333333333333,1.0,1.0,47.55441374999994,33.33333333333333,0.0,0.0,0.0,0.0,87.4655220476199,33.333333333333336,88.88888888888889,90.0
Bukirasazi — Gihamagara,Bukirasazi,Gihamagara,-3.7,29.96,-3.62,30.02,98.53763388004758,A — stratégique,100.0,10,13.475148,13.475148,13.475148,124977.77389903252,74.34193524602142,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1663.881278,13729.787278,1.0,1.0,0.9480367863333764,0.9576898153380056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.53763388004758,0.0,100.0,100.0
Bukirasazi — Rutana,Bukirasazi,Rutana,-3.7,29.96,-3.93,29.99,97.86397673820512,A — stratégique,100.0,10,32.85061,32.85061,32.85061,52829.73436414119,74.03878953219231,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1686.213085,14950.724085,1.0,1.0,0.9497397726283008,0.886918128563911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.86397673820512,0.0,100.0,100.0
Bubanza — Kivyuka,Bubanza,Kivyuka,-3.08,29.39,-3.03,29.45,97.60680489661166,A — stratégique,100.0,10,13.829814000000002,13.829814,13.829814,85494.06376687351,73.92306220347524,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1161.6222790000002,8530.185279000001,1.0,1.0,0.9021430716791222,0.9563943463029227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.60680489661166,0.0,100.0,100.0
Biyorwa — Gihamagara,Biyorwa,Gihamagara,-3.46,30.09,-3.62,30.02,97.53450708069089,A — stratégique,100.0,10,22.78043,22.78043,22.78043,57837.88980278248,73.8905281863109,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1283.401355,9340.829355,1.0,1.0,0.9148748928218025,0.9237009224254844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.53450708069089,0.0,100.0,100.0
Giharo — Rutana,Giharo,Rutana,-3.78,30.23,-3.93,29.99,92.59078773389196,A — stratégique,90.0,10,43.605124,43.605124,43.605124,34820.42614991761,73.83252114691805,B — prioritaire,1,16.666666666666668,1.0,0.16666666666666666,10,32.4223139999999,5.403718999999984,33.33333333333333,5.5555555555555545,16.666666666666668,straight_line_market_connector,10,9,9,90.0,1452.941314,11032.422314,1.0,0.9,0.9307215339671234,0.847635705454949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.4223139999999,33.33333333333333,92.59078773389196,16.666666666666668,90.0,100.0
Kigamba — Ruyigi,Kigamba,Ruyigi,-3.07,30.54,-3.48,30.25,97.3085094802672,A — stratégique,100.0,10,68.237049,68.237049,68.237049,34474.922853126314,73.78882926612025,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,9,10,98.33333333333334,2250.1114265,14460.1444265,1.0,1.0,0.9865934616426978,0.7576640247413232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3085094802672,0.0,100.0,100.0
Chez Siyoni — Kinama,Chez Siyoni,Kinama,-3.36,29.37,-3.3,29.52,97.3081676974999,A — stratégique,100.0,10,24.795593,24.795593,24.795593,50254.898118387406,73.78867546387495,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1208.9066105,3883.0966105000007,1.0,1.0,0.9072382613139376,0.9163402471221164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.3081676974999,0.0,100.0,100.0
Bururi — Buyengero,Bururi,Buyengero,-3.95,29.63,-3.81,29.54,96.91159624458705,A — stratégique,100.0,10,34.768181,34.768181,34.768181,35833.42482024009,73.61021831006417,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1193.7107285,5960.5277285,1.0,1.0,0.9056228511276742,0.8799139222033562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.91159624458705,0.0,100.0,100.0
Matana — Rutana,Matana,Rutana,-3.77,29.69,-3.93,29.99,96.89886484918524,A — stratégique,100.0,10,48.81365,48.81365,48.81365,31245.56348480394,73.60448918213336,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1451.989525,11176.779525,1.0,1.0,0.9306378382769304,0.8286108083646639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.89886484918524,0.0,100.0,100.0
Kanyosha — Kinama,Kanyosha,Kinama,-3.43,29.36,-3.3,29.52,96.8300954783125,A — stratégique,100.0,10,33.361221,33.361221,33.361221,35467.19707890788,73.57354296524062,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1133.1871685,5387.4581685,1.0,1.0,0.8989782500230389,0.885053047785171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.8300954783125,0.0,100.0,100.0
Gisuru — Kigamba,Gisuru,Kigamba,-3.46,30.5,-3.07,30.54,96.80854211855294,A — stratégique,100.0,10,51.680249,51.680249,51.680249,29754.28775507641,73.56384395334882,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1460.1886265,10651.6496265,1.0,1.0,0.9313570361733392,0.8181401395086164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.80854211855294,0.0,100.0,100.0
Kigamba — Muyinga,Kigamba,Muyinga,-3.07,30.54,-2.85,30.34,96.73283788328315,A — stratégique,100.0,10,41.727415,41.727415,41.727415,30964.89442252773,73.52977704747741,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1229.4938774999998,9416.578877499998,1.0,1.0,0.9093947391263462,0.8544943100756233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.73283788328315,0.0,100.0,100.0
Bandaga — Gihogazi,Bandaga,Gihogazi,-3.07,29.61,-3.12,30.0,96.6953663735282,A — stratégique,100.0,10,59.212859,59.212859,59.212859,27774.13602001551,73.51291486808769,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1555.7667114999997,10744.520711499996,1.0,1.0,0.9394552245109012,0.790626188331018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.6953663735282,0.0,100.0,100.0
Bukeye — Gihogazi,Bukeye,Gihogazi,-3.19,29.63,-3.12,30.0,96.65339393813976,A — stratégique,100.0,10,51.84463000000001,51.84463,51.84463,28067.3427508307,73.4940272721629,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1377.3740549999995,10366.683054999996,1.0,1.0,0.923899839881636,0.8175397140507041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65339393813976,0.0,100.0,100.0
Musenyi — Muzinda,Musenyi,Muzinda,-3.17,29.4,-3.26,29.42,96.63123412048888,A — stratégique,100.0,10,11.43119,11.43119,11.43119,68511.32734212273,73.48405535422,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,766.019215,4060.623215,1.0,1.0,0.848983871745603,0.9651556685576812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.63123412048888,0.0,100.0,100.0
Kanyosha — Muzinda,Kanyosha,Muzinda,-3.43,29.36,-3.26,29.42,96.59457101274074,A — stratégique,100.0,10,21.715525000000003,21.715525000000003,21.715525000000003,41784.0231815717,73.46755695573333,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,874.7887124999997,5516.036712499997,1.0,1.0,0.8659332293971085,0.9275906424798588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.59457101274074,0.0,100.0,100.0
Cankuzo — Ruyigi,Cankuzo,Ruyigi,-3.22,30.55,-3.48,30.25,96.50247095996272,A — stratégique,100.0,10,49.371675,49.371675,49.371675,26883.6939398957,73.42611193198323,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,9,10,98.33333333333334,1253.2354875,8759.272487500002,1.0,1.0,0.9118372774630976,0.8265725410700769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.50247095996272,0.0,100.0,100.0
Kayanza — Mihigo,Kayanza,Mihigo,-2.93,29.63,-2.85,29.75,96.49271026103008,A — stratégique,100.0,10,21.263118,21.263118,21.263118,40777.0864084938,73.42171961746354,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,835.1533229999999,4634.775322999998,1.0,1.0,0.8600139507005653,0.929243124701878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.49271026103008,0.0,100.0,100.0
Gihamagara — Gisuru,Gihamagara,Gisuru,-3.62,30.02,-3.46,30.5,96.49092037165914,A — stratégique,100.0,10,71.955239,71.955239,71.955239,25446.958768353197,73.42091416724662,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1723.1091415,9892.0671415,1.0,1.0,0.9525046204966564,0.7440827961726021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.49092037165914,0.0,100.0,100.0
Kirundo — Masanganzira,Kirundo,Masanganzira,-2.58,30.1,-2.81,30.1,96.4014449766464,A — stratégique,100.0,10,31.285972000000005,31.285972,31.285972,31227.8295205276,73.38065023949088,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,930.0640419999996,5119.741041999998,1.0,1.0,0.87375565087063,0.8926331959233806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.4014449766464,0.0,100.0,100.0
Gihamagara — Nyabikere,Gihamagara,Nyabikere,-3.62,30.02,-3.26,30.11,96.39405520154874,A — stratégique,100.0,10,58.98597099999999,58.985971,58.985971,24864.675025863355,73.37732484069693,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,8,10,96.66666666666669,1378.1880435,10411.5210435,1.0,1.0,0.9239752952386304,0.7914549296776142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.39405520154874,0.0,100.0,100.0
Biyorwa — Gitega,Biyorwa,Gitega,-3.46,30.09,-3.64,30.04,96.38726421234117,A — stratégique,100.0,10,25.760573,25.760573,25.760573,34675.509741184724,73.37426889555353,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,854.6201404999999,6836.3591405,1.0,1.0,0.862955451801245,0.9128155176316266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.38726421234117,0.0,100.0,100.0
Mihigo — Ngozi,Mihigo,Ngozi,-2.85,29.75,-2.91,29.83,96.36822768502029,A — stratégique,100.0,10,13.987647,13.987647,13.987647,52743.25267144644,73.36570245825914,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,716.7725294999998,3395.6885294999984,1.0,1.0,0.840502465068377,0.955817838365274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.36822768502029,0.0,100.0,100.0
Bururi — Kayogoro,Bururi,Kayogoro,-3.95,29.63,-4.12,29.95,96.21282975358388,A — stratégique,100.0,10,53.809727,53.809727,53.809727,23655.741646858754,73.29577338911275,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1192.1944095,6473.6354095,1.0,1.0,0.9054605316401698,0.8103619120780486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.21282975358388,0.0,100.0,100.0
Bukeye — Rwibaga,Bukeye,Rwibaga,-3.19,29.63,-3.47,29.55,96.16804693034896,A — stratégique,100.0,10,47.473623,47.473623,47.473623,24038.464475315057,73.27562111865703,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1069.9825654999995,5684.829565499997,1.0,1.0,0.8916496207922063,0.833505451450482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.16804693034896,0.0,100.0,100.0
Kinyinya — Ruyigi,Kinyinya,Ruyigi,-3.66,30.36,-3.48,30.25,96.1496369352806,A — stratégique,100.0,10,36.948966,36.948966,36.948966,26232.26317077453,73.26733662087628,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,913.8315510000004,4611.2365510000045,1.0,1.0,0.8715077025092908,0.8719482885094787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.1496369352806,0.0,100.0,100.0
Gatabo — Gihogazi,Gatabo,Gihogazi,-3.28,29.7,-3.12,30.0,96.14365365937876,A — stratégique,100.0,10,47.111358,47.111358,47.111358,23879.613064857946,73.26464414672044,B — prioritaire,0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,straight_line_market_connector,10,10,10,100.0,1054.3339629999998,7096.002962999998,1.0,1.0,0.8897683445010115,0.8348286769358519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.14365365937876,0.0,100.0,100.0
